"Tail_Number","YEAR","YEAR_MFR","AGE","AIR_TIME","FLIGHTS_ANNUAL","FLIGHTS","DISTANCE","TOT_CARRIER_DELAY","TOT_LATE_AIRCRAFT_DELAY","COUNT_CARRIER_DELAY","COUNT_LATE_AIRCRAFT_DELAY","CARRIER_DELAY_30","LATE_AIRCRAFT_DELAY_30","COUNT_CARRIER_DELAY_30","COUNT_LATE_AIRCRAFT_DELAY_30","COUNT_CARRIER_CANCELLATION","STATE","REGION","TYPE_AIRCRAFT","TYPE_ENGINE","TYPE_REGISTRANT","CARRIER_DELAY_30_RATIO","COUNT_CARRIER_DELAY_30_RATIO","LATE_AIRCRAFT_DELAY_30_RATIO","COUNT_LATE_AIRCRAFT_DELAY_30_RATIO","TOTAL_DELAY_RATE","Proportion_Cancelled"
"7732A",2018,2006,12,1278156,1902,12763,9231027,5938,7463,235,252,3922,4936,97,99,9,"TX","2",5,5,3,2.06203995793901,0.0509989484752892,2.59516298633018,0.0520504731861199,0.103049421661409,0.000705163362845726
"7732A",2019,2006,13,1474697,2136,14899,10636934,6163,9807,248,276,3843,7273,98,113,16,"TX","2",5,5,3,1.79915730337079,0.0458801498127341,3.40496254681648,0.0529026217228464,0.0987827715355805,0.00107389757701859
"7732A",2020,2006,14,1609037,1405,16304,11612846,1925,1603,54,38,1444,1317,20,20,4,"TX","2",5,5,3,1.02775800711744,0.0142348754448399,0.937366548042705,0.0142348754448399,0.0284697508896797,0.000245338567222767
"7732A",2021,2006,15,1780697,1730,18034,12879569,6894,8705,268,244,4371,6307,118,111,14,"TX","2",5,5,3,2.52658959537572,0.0682080924855491,3.64566473988439,0.0641618497109827,0.132369942196532,0.000776311411777753
"7732A",2022,2006,16,1932316,1723,19757,13978563,7545,11571,279,281,4660,9135,117,119,21,"TX","2",5,5,3,2.70458502611724,0.0679048171793384,5.30179918746373,0.0690655832849681,0.136970400464306,0.0010629144100825
"7732A",2023,2006,17,2109785,1950,21707,15248006,5613,10230,257,307,3399,7492,117,152,3,"TX","2",5,5,3,1.74307692307692,0.06,3.84205128205128,0.077948717948718,0.137948717948718,0.000138204265905008
"7732A",2024,2006,18,2201075,963,22670,15900176,3696,5194,102,123,2821,4217,37,61,1,"TX","2",5,5,3,2.92938733125649,0.0384215991692627,4.37902388369678,0.063343717549325,0.101765316718588,4.41111601235113e-05
"7733B",2014,2006,8,38596,375,375,274295,1738,2500,51,56,1305,2176,19,27,0,"TX","2",5,5,3,3.48,0.0506666666666667,5.80266666666667,0.072,0.122666666666667,0
"7733B",2015,2006,9,236064,1933,2308,1707217,6766,9860,234,286,4704,7250,108,149,12,"TX","2",5,5,3,2.43352302121055,0.0558717020175892,3.7506466632178,0.0770822555613037,0.132953957578893,0.00519930675909879
"7733B",2016,2006,10,393909,1549,3857,2855211,4529,6589,164,184,3160,4974,66,89,8,"TX","2",5,5,3,2.04002582311169,0.0426081342801808,3.21110393802453,0.0574564234990316,0.100064557779212,0.00207415089447757
"7733B",2017,2006,11,558323,1727,5584,4040021,4509,8793,167,221,3155,6795,73,93,10,"TX","2",5,5,3,1.82686740011581,0.0422698320787493,3.93456861609728,0.0538506079907354,0.0961204400694847,0.00179083094555874
"7733B",2018,2006,12,707285,1608,7192,5103903,6463,7405,182,190,4924,5883,78,88,4,"TX","2",5,5,3,3.06218905472637,0.0485074626865672,3.65858208955224,0.054726368159204,0.103233830845771,0.000556173526140156
"7733B",2019,2006,13,880111,1868,9060,6348796,3954,5086,157,159,2555,3726,70,85,17,"TX","2",5,5,3,1.36777301927195,0.0374732334047109,1.99464668094218,0.0455032119914347,0.0829764453961456,0.00187637969094923
"7733B",2020,2006,14,996567,1231,10291,7180767,1671,1315,57,47,1086,942,25,24,1,"TX","2",5,5,3,0.882209585702681,0.0203086921202275,0.765231519090171,0.0194963444354184,0.0398050365556458,9.71722864639005e-05
"7733B",2021,2006,15,1132581,1421,11712,8174613,6440,8435,237,204,4259,6880,105,91,12,"TX","2",5,5,3,2.99718508092892,0.0738916256157636,4.84166080225194,0.0640394088669951,0.137931034482759,0.00102459016393443
"7733B",2022,2006,16,1277091,1627,13339,9228908,6471,10053,285,288,3654,7391,122,146,15,"TX","2",5,5,3,2.24585125998771,0.0749846342962508,4.54271665642286,0.0897357098955132,0.164720344191764,0.0011245220781168
"7733B",2023,2006,17,1435528,1682,15021,10363670,5238,10226,236,263,3289,7685,110,114,5,"TX","2",5,5,3,1.95541022592152,0.0653983353151011,4.56896551724138,0.0677764565992866,0.133174791914388,0.000332867319086612
"7733B",2024,2006,18,1500094,666,15687,10823065,1695,1833,67,66,1091,1179,28,32,0,"TX","2",5,5,3,1.63813813813814,0.0420420420420421,1.77027027027027,0.048048048048048,0.0900900900900901,0
"7734H",2012,2006,6,74619,687,687,541531,1529,3332,71,81,905,2541,39,32,1,"TX","2",5,5,3,1.31732168850073,0.0567685589519651,3.69868995633188,0.0465793304221252,0.10334788937409,0.00145560407569141
"7734H",2013,2006,7,286172,2014,2701,2052138,6797,13258,358,399,3655,9578,160,186,3,"TX","2",5,5,3,1.81479642502483,0.0794438927507448,4.75571002979146,0.0923535253227408,0.171797418073486,0.00111069974083673
"7734H",2014,2006,8,485614,1938,4639,3479425,6124,13316,298,351,3424,10098,125,152,12,"TX","2",5,5,3,1.76676986584107,0.064499484004128,5.21052631578947,0.0784313725490196,0.142930856553148,0.00258676438887691
"7734H",2015,2006,9,687413,1995,6634,4946700,6235,14290,236,273,4273,12107,112,132,7,"TX","2",5,5,3,2.14185463659148,0.056140350877193,6.06867167919799,0.0661654135338346,0.122305764411028,0.00105517033463973
"7734H",2016,2006,10,877943,1926,8560,6339675,4640,7659,197,243,3128,5006,86,84,11,"TX","2",5,5,3,1.62409138110073,0.0446521287642783,2.59916926272067,0.043613707165109,0.0882658359293873,0.00128504672897196
"7734H",2017,2006,11,1075776,2052,10612,7761496,6123,12238,255,331,4135,9172,114,153,13,"TX","2",5,5,3,2.01510721247563,0.0555555555555556,4.46978557504873,0.0745614035087719,0.130116959064327,0.00122502826988315
"7734H",2018,2006,12,1252760,1937,12549,9017059,6323,7809,243,260,4249,5025,118,114,8,"TX","2",5,5,3,2.19359834796076,0.0609189468249871,2.59421786267424,0.0588538977800723,0.119772844605059,0.000637500996095306
"7734H",2019,2006,13,1452861,2191,14740,10448438,6399,7256,224,231,4380,4962,86,97,15,"TX","2",5,5,3,1.99908717480603,0.0392514833409402,2.26471930625285,0.0442720219078047,0.0835235052487449,0.00101763907734057
"7734H",2020,2006,14,1596526,1535,16275,11471002,832,920,40,29,419,684,21,15,4,"TX","2",5,5,3,0.272964169381108,0.0136807817589576,0.445602605863192,0.00977198697068404,0.0234527687296417,0.000245775729646697
"7734H",2021,2006,15,1763266,1659,17934,12685717,6266,8585,262,259,3620,6007,114,109,13,"TX","2",5,5,3,2.18203737191079,0.0687160940325497,3.62085593731163,0.0657022302591923,0.134418324291742,0.000724880115980819
"7734H",2022,2006,16,1919609,1772,19706,13823777,6929,10093,308,306,3861,7131,134,131,21,"TX","2",5,5,3,2.17889390519187,0.0756207674943567,4.02426636568849,0.0739277652370203,0.149548532731377,0.00106566527961027
"7734H",2023,2006,17,2107531,2034,21740,15161902,5557,13475,268,355,3267,10025,106,156,6,"TX","2",5,5,3,1.60619469026549,0.0521140609636185,4.92871189773845,0.0766961651917404,0.128810226155359,0.000275988960441582
"7734H",2024,2006,18,2180914,777,22517,15684031,2068,5820,90,134,1244,4761,31,72,3,"TX","2",5,5,3,1.6010296010296,0.0398970398970399,6.12741312741313,0.0926640926640927,0.132561132561133,0.000133232668650353
"7735A",2012,2006,6,66354,627,627,477230,1613,2608,70,79,1007,1795,31,25,2,"TX","2",5,5,3,1.60606060606061,0.0494417862838915,2.86283891547049,0.0398724082934609,0.0893141945773525,0.00318979266347687
"7735A",2013,2006,7,276459,2073,2700,1980667,4878,10395,281,338,2206,6631,126,142,9,"TX","2",5,5,3,1.06415822479498,0.060781476121563,3.19874577906416,0.0684997588036662,0.129281234925229,0.00333333333333333
"7735A",2014,2006,8,473308,1900,4600,3399729,6975,11926,289,342,4682,8776,129,166,6,"TX","2",5,5,3,2.46421052631579,0.0678947368421053,4.61894736842105,0.0873684210526316,0.155263157894737,0.00130434782608696
"7735A",2015,2006,9,676515,2010,6610,4879222,7084,10862,223,252,5179,8830,99,125,7,"TX","2",5,5,3,2.57661691542289,0.0492537313432836,4.39303482587065,0.0621890547263682,0.111442786069652,0.0010590015128593
"7735A",2016,2006,10,877264,1965,8575,6346459,5509,8731,224,263,3676,6103,92,108,10,"TX","2",5,5,3,1.870737913486,0.0468193384223919,3.1058524173028,0.0549618320610687,0.101781170483461,0.00116618075801749
"7735A",2017,2006,11,1076092,2090,10665,7766656,4926,10396,255,338,2679,7106,104,143,4,"TX","2",5,5,3,1.28181818181818,0.0497607655502392,3.4,0.068421052631579,0.118181818181818,0.000375058602906704
"7735A",2018,2006,12,1253946,1891,12556,9039031,6102,8861,227,241,4246,6766,95,123,2,"TX","2",5,5,3,2.24537281861449,0.0502379693283977,3.57800105764146,0.0650449497620307,0.115282919090428,0.000159286396941701
"7735A",2019,2006,13,1455215,2204,14760,10477260,8582,10759,273,270,6318,8445,113,130,14,"TX","2",5,5,3,2.86660617059891,0.0512704174228675,3.83166969147005,0.058983666061706,0.110254083484573,0.000948509485094851
"7735A",2020,2006,14,1590724,1438,16198,11439162,1331,1495,55,43,760,1102,20,19,2,"TX","2",5,5,3,0.528511821974965,0.0139082058414465,0.7663421418637,0.0132127955493741,0.0271210013908206,0.000123472033584393
"7735A",2021,2006,15,1758778,1695,17893,12669748,7807,8292,268,248,5186,5782,118,100,9,"TX","2",5,5,3,3.05958702064897,0.0696165191740413,3.41120943952802,0.0589970501474926,0.128613569321534,0.000502989996087856
"7735A",2022,2006,16,1917907,1780,19673,13825157,8388,13224,324,317,5226,10566,138,149,21,"TX","2",5,5,3,2.93595505617977,0.0775280898876405,5.93595505617978,0.0837078651685393,0.16123595505618,0.00106745285416561
"7735A",2023,2006,17,2099485,1953,21626,15135057,5631,10163,231,282,3763,7430,106,108,6,"TX","2",5,5,3,1.92677931387609,0.0542754736303123,3.80440348182284,0.0552995391705069,0.109575012800819,0.000277443817626931
"7735A",2024,2006,18,2171315,727,22353,15651810,1911,5174,98,116,951,4040,43,49,0,"TX","2",5,5,3,1.30811554332875,0.0591471801925722,5.55708390646492,0.0674002751031637,0.126547455295736,0
"7736A",2014,2006,8,103809,1007,1007,741617,4128,6591,169,187,2591,4727,69,76,4,"TX","2",5,5,3,2.57298907646475,0.0685203574975174,4.69414101290963,0.0754716981132075,0.143992055610725,0.00397219463753724
"7736A",2015,2006,9,291428,1843,2850,2104938,5484,8397,228,230,3585,6490,103,106,8,"TX","2",5,5,3,1.94519804666305,0.0558871405317417,3.52143244709712,0.0575149213239284,0.11340206185567,0.00280701754385965
"7736A",2016,2006,10,457594,1668,4518,3312197,3835,7544,162,207,2463,5484,76,91,4,"TX","2",5,5,3,1.47661870503597,0.0455635491606715,3.28776978417266,0.0545563549160671,0.100119904076739,0.000885347498893316
"7736A",2017,2006,11,627475,1779,6297,4531706,3757,8843,196,251,2135,6351,97,118,4,"TX","2",5,5,3,1.20011242270939,0.0545250140528387,3.56998313659359,0.0663293985385048,0.120854412591343,0.000635223122121645
"7736A",2018,2006,12,787265,1769,8066,5681167,5742,7943,216,221,3936,5561,95,87,11,"TX","2",5,5,3,2.22498586772188,0.0537026568682872,3.14358394573205,0.0491803278688525,0.10288298473714,0.00136374907017109
"7736A",2019,2006,13,964225,1979,10045,6944601,4728,6788,186,183,2944,5125,88,72,17,"TX","2",5,5,3,1.48762001010611,0.044466902475998,2.58969176351693,0.0363820111167256,0.0808489135927236,0.00169238427078148
"7736A",2020,2006,14,1091234,1327,11372,7858791,1247,1602,46,52,825,1113,19,22,17,"TX","2",5,5,3,0.621703089675961,0.014318010550113,0.838733986435569,0.0165787490580256,0.0308967596081387,0.00149489975378122
"7736A",2021,2006,15,1232376,1398,12770,8889021,6877,9102,251,230,4657,7334,115,100,4,"TX","2",5,5,3,3.33118741058655,0.0822603719599428,5.24606580829757,0.0715307582260372,0.15379113018598,0.000313234142521535
"7736A",2022,2006,16,1353480,1367,14137,9770445,5699,7346,219,200,3384,5882,79,104,32,"TX","2",5,5,3,2.47549378200439,0.0577907827359181,4.30285296269203,0.0760790051207023,0.13386978785662,0.00226356369809719
"7736A",2023,2006,17,1501745,1617,15754,10831843,4288,7508,193,218,2336,5495,80,108,7,"TX","2",5,5,3,1.44465058750773,0.0494743351886209,3.3982683982684,0.0667903525046382,0.116264687693259,0.000444331598324235
"7736A",2024,2006,18,1567195,689,16443,11300565,1627,4462,75,114,855,3573,35,50,0,"TX","2",5,5,3,1.24092888243832,0.0507982583454282,5.18577648766328,0.0725689404934688,0.123367198838897,0
"7737E",2014,2006,8,75560,738,738,541426,3096,3888,116,122,2165,2589,58,44,2,"TX","2",5,5,3,2.93360433604336,0.0785907859078591,3.50813008130081,0.0596205962059621,0.138211382113821,0.002710027100271
"7737E",2015,2006,9,267691,1891,2629,1940947,5127,9445,184,243,3521,7431,70,108,9,"TX","2",5,5,3,1.86197778952935,0.0370174510840825,3.92966684294024,0.0571126388154416,0.0941300898995241,0.00342335488779003
"7737E",2016,2006,10,437944,1672,4301,3175570,4583,8530,175,199,3238,7072,85,97,3,"TX","2",5,5,3,1.9366028708134,0.0508373205741627,4.22966507177034,0.0580143540669856,0.108851674641148,0.000697512206463613
"7737E",2017,2006,11,618007,1857,6158,4469529,4458,7263,203,247,2764,4900,90,97,4,"TX","2",5,5,3,1.48842218632203,0.0484652665589661,2.63866451265482,0.0522347872913301,0.100700053850296,0.000649561545956479
"7737E",2018,2006,12,780680,1740,7898,5640098,6379,7500,220,226,4471,5492,94,108,8,"TX","2",5,5,3,2.56954022988506,0.0540229885057471,3.15632183908046,0.0620689655172414,0.116091954022988,0.00101291466193973
"7737E",2019,2006,13,955649,1915,9813,6895408,5656,6920,203,185,3767,5367,94,80,22,"TX","2",5,5,3,1.96710182767624,0.0490861618798956,2.80261096605744,0.0417754569190601,0.0908616187989556,0.002241923978396
"7737E",2020,2006,14,1075561,1238,11051,7760169,1080,961,41,36,600,558,17,12,4,"TX","2",5,5,3,0.484652665589661,0.0137318255250404,0.450726978998384,0.00969305331179321,0.0234248788368336,0.000361958193828613
"7737E",2021,2006,15,1200211,1262,12313,8667791,5285,6843,195,195,3419,5083,90,86,9,"TX","2",5,5,3,2.70919175911252,0.0713153724247227,4.02773375594295,0.0681458003169572,0.13946117274168,0.000730934784374239
"7737E",2022,2006,16,1319125,1293,13606,9536405,5762,7249,222,198,3613,5395,93,85,14,"TX","2",5,5,3,2.79427687548337,0.0719257540603248,4.17246713070379,0.065738592420727,0.137664346481052,0.00102895781272968
"7737E",2023,2006,17,1475489,1676,15282,10658556,5218,10028,199,260,3525,7595,84,108,4,"TX","2",5,5,3,2.10322195704057,0.0501193317422434,4.53162291169451,0.0644391408114559,0.114558472553699,0.000261745844784714
"7737E",2024,2006,18,1543524,705,15987,11138382,2301,5508,92,117,1535,4552,46,50,1,"TX","2",5,5,3,2.17730496453901,0.0652482269503546,6.45673758865248,0.0709219858156028,0.136170212765957,6.25508225433164e-05
"7738A",2012,2006,6,53474,505,505,383514,1136,1346,48,54,613,771,17,18,0,"TX","2",5,5,3,1.21386138613861,0.0336633663366337,1.52673267326733,0.0356435643564356,0.0693069306930693,0
"7738A",2013,2006,7,264951,2070,2575,1897695,6725,11706,280,316,4256,9081,105,150,6,"TX","2",5,5,3,2.05603864734299,0.0507246376811594,4.38695652173913,0.072463768115942,0.123188405797101,0.00233009708737864
"7738A",2014,2006,8,464145,1945,4520,3322930,5985,12193,300,342,3210,9076,137,141,8,"TX","2",5,5,3,1.65038560411311,0.0704370179948586,4.66632390745501,0.0724935732647815,0.14293059125964,0.00176991150442478
"7738A",2015,2006,9,619513,1554,6074,4459709,4689,8203,180,211,3330,6216,84,98,17,"TX","2",5,5,3,2.14285714285714,0.0540540540540541,4,0.0630630630630631,0.117117117117117,0.00279881461969048
"7738A",2016,2006,10,810485,1931,8005,5847633,5692,9432,205,246,3917,7242,83,104,18,"TX","2",5,5,3,2.02848265147592,0.0429829104091144,3.75038839979285,0.0538581046090109,0.0968410150181253,0.00224859462835728
"7738A",2017,2006,11,1010598,2117,10122,7276110,4926,10035,229,281,3064,7201,112,110,5,"TX","2",5,5,3,1.44733112895607,0.052905054322154,3.40151157298063,0.0519603212092584,0.104865375531412,0.000493973523019166
"7738A",2018,2006,12,1184060,1914,12036,8518193,5446,10353,255,288,3056,7677,112,120,12,"TX","2",5,5,3,1.59665621734587,0.0585161964472309,4.01097178683385,0.0626959247648903,0.121212121212121,0.000997008973080758
"7738A",2019,2006,13,1385554,2237,14273,9956721,5513,7308,213,215,3628,5140,86,80,13,"TX","2",5,5,3,1.62181493071077,0.0384443451050514,2.29772016092982,0.0357621814930711,0.0742065265981225,0.000910810621453093
"7738A",2020,2006,14,1518778,1422,15695,10909449,1170,1349,46,48,777,790,21,20,6,"TX","2",5,5,3,0.546413502109705,0.0147679324894515,0.555555555555556,0.0140646976090014,0.0288326300984529,0.000382287352660083
"7738A",2021,2006,15,1683203,1649,17344,12107679,7320,8690,236,223,5323,6872,101,103,11,"TX","2",5,5,3,3.22801697998787,0.0612492419648272,4.16737416616131,0.0624620982413584,0.123711340206186,0.000634225092250922
"7738A",2022,2006,16,1840004,1775,19119,13253573,6057,7707,267,251,3537,5244,115,112,36,"TX","2",5,5,3,1.99267605633803,0.0647887323943662,2.9543661971831,0.0630985915492958,0.127887323943662,0.00188294366860191
"7738A",2023,2006,17,2020161,1966,21085,14531812,4877,11585,221,278,2808,9260,95,125,2,"TX","2",5,5,3,1.42828077314344,0.0483214649033571,4.71007121057986,0.0635808748728383,0.111902339776195,9.48541617263457e-05
"7738A",2024,2006,18,2115451,1008,22093,15219860,3046,6750,128,176,1974,5155,59,89,2,"TX","2",5,5,3,1.95833333333333,0.058531746031746,5.1140873015873,0.0882936507936508,0.146825396825397,9.05264110804327e-05
"7739A",2012,2006,6,41478,392,392,296909,1292,1771,40,46,888,1320,12,17,1,"TX","2",5,5,3,2.26530612244898,0.0306122448979592,3.36734693877551,0.0433673469387755,0.0739795918367347,0.00255102040816327
"7739A",2013,2006,7,251835,2093,2485,1799311,5589,12194,302,350,2894,9024,122,136,12,"TX","2",5,5,3,1.38270425226947,0.0582895365504061,4.31151457238414,0.0649784997611085,0.123268036311515,0.00482897384305835
"7739A",2014,2006,8,446032,1913,4398,3202952,8234,13293,311,348,5640,10325,140,144,14,"TX","2",5,5,3,2.9482488238369,0.0731834814427601,5.39728175640355,0.0752744380554104,0.14845791949817,0.00318326512050932
"7739A",2015,2006,9,654154,2008,6406,4725933,7614,11688,243,279,5835,9431,110,140,8,"TX","2",5,5,3,2.90587649402391,0.0547808764940239,4.69671314741036,0.0697211155378486,0.124501992031872,0.00124882922260381
"7739A",2016,2006,10,848320,1957,8363,6138383,3586,8673,180,231,1890,6489,77,88,8,"TX","2",5,5,3,0.965763924374042,0.0393459376596832,3.31578947368421,0.0449667858967808,0.084312723556464,0.000956594523496353
"7739A",2017,2006,11,1045563,2116,10479,7549942,5013,12238,261,346,2618,9108,114,164,10,"TX","2",5,5,3,1.23724007561437,0.053875236294896,4.30434782608696,0.0775047258979206,0.131379962192817,0.00095428953144384
"7739A",2018,2006,12,1220033,1890,12369,8795409,6340,11999,255,306,4184,9099,109,120,12,"TX","2",5,5,3,2.21375661375661,0.0576719576719577,4.81428571428571,0.0634920634920635,0.121164021164021,0.000970167353868542
"7739A",2019,2006,13,1415581,2102,14471,10208125,4640,7760,193,192,3092,5953,101,85,19,"TX","2",5,5,3,1.4709800190295,0.0480494766888677,2.83206470028544,0.0404376784015224,0.0884871550903901,0.00131297076912446
"7739A",2020,2006,14,1547843,1382,15853,11160527,1112,1377,43,36,602,1001,16,11,5,"TX","2",5,5,3,0.435600578871201,0.0115774240231549,0.724312590448625,0.00795947901591896,0.0195369030390738,0.000315397716520532
"7739A",2021,2006,15,1713600,1674,17527,12369394,5333,8056,238,232,3117,5947,98,101,8,"TX","2",5,5,3,1.86200716845878,0.0585424133811231,3.55256869772999,0.0603345280764636,0.118876941457587,0.000456438637530667
"7739A",2022,2006,16,1874863,1788,19315,13527044,7471,10237,307,303,4390,7229,119,129,12,"TX","2",5,5,3,2.45525727069351,0.0665548098434005,4.04306487695749,0.0721476510067114,0.138702460850112,0.000621278798860989
"7739A",2023,2006,17,2049025,1898,21213,14776037,6145,10351,244,297,3893,7697,90,143,8,"TX","2",5,5,3,2.05110642781876,0.047418335089568,4.05532139093783,0.0753424657534247,0.122760800842993,0.000377127233300335
"7739A",2024,2006,18,2145971,1024,22237,15470467,3945,5731,145,166,2684,4282,64,75,4,"TX","2",5,5,3,2.62109375,0.0625,4.181640625,0.0732421875,0.1357421875,0.000179880379547601
"773AN",2019,1999,20,28783,93,103,241656,1229,30,13,1,1180,0,8,1,0,"TX","2",5,5,3,12.6881720430108,0.0860215053763441,0,0.010752688172043,0.0967741935483871,0
"773AN",2020,1999,21,42168,44,147,355455,444,199,8,2,399,199,4,1,0,"TX","2",5,5,3,9.06818181818182,0.0909090909090909,4.52272727272727,0.0227272727272727,0.113636363636364,0
"773AN",2021,1999,22,105039,269,416,877029,1736,1032,42,12,1412,924,24,6,1,"TX","2",5,5,3,5.24907063197026,0.0892193308550186,3.43494423791822,0.0223048327137546,0.111524163568773,0.00240384615384615
"773AN",2022,1999,23,117933,52,468,985064,487,9,9,1,402,0,3,1,0,"TX","2",5,5,3,7.73076923076923,0.0576923076923077,0,0.0192307692307692,0.0769230769230769,0
"773AN",2023,1999,24,136307,98,566,1132052,1184,841,20,11,1045,761,8,4,0,"TX","2",5,5,3,10.6632653061224,0.0816326530612245,7.76530612244898,0.0408163265306122,0.122448979591837,0
"773AN",2024,1999,25,143065,45,611,1188716,1169,819,12,4,1124,819,4,4,0,"TX","2",5,5,3,24.9777777777778,0.0888888888888889,18.2,0.0888888888888889,0.177777777777778,0
"773SK",2006,2005,1,148615,1712,1712,1050806,8942,8225,203,129,6875,7460,89,74,0,"UT","S",5,5,3,4.01577102803738,0.0519859813084112,4.35747663551402,0.0432242990654206,0.0952102803738318,0
"773SK",2007,2005,2,301926,1716,3428,2125285,8231,11340,182,181,6205,10230,66,107,0,"UT","S",5,5,3,3.61596736596737,0.0384615384615385,5.96153846153846,0.0623543123543124,0.100815850815851,0
